,V11-force,V12-force,V13-force,V14-force,V15-force,V16-force,V17-force,V18-force,V19-force,V20-force,V21-force,V22-force,V23-force,V24-force,V25-force,V26-force,V27-force
274,0.0620969,21.0897,2.22476,50.2137,0.112129,21.47655,10.1845,19.0142,7.015275,9.37604,22.587600000000002,6.54738,41.9123,7.9603,15.7492,4.72754,7.11759
275,0.0723441,21.387,2.35238,50.6254,0.105854,22.2434,10.6364,16.9318,7.59536,9.54617,25.2351,6.22162,42.4711,7.98961,13.8658,5.62014,7.4553
276,0.0855931,22.5475,2.71263,50.905,0.113274,22.6482,10.89675,20.3685,7.34202,9.80506,27.6662,5.84627,42.6347,8.08127,15.529,6.40291,9.07833
277,0.101302,23.3989,3.10956,51.4176,0.096622,23.6996,11.4657,20.9685,7.57352,9.85371,34.225049999999996,5.197345,43.0452,8.558035,19.9192,7.383800000000001,11.9305
278,0.128857,24.3654,3.6231,54.1664,0.0949769,24.1098,11.7716,20.07095,8.03965,10.19925,36.1553,4.55123,43.9053,9.10589,18.4377,7.63066,13.8835
279,0.144017,26.551499999999997,4.34769,54.28905,0.0899075,24.7438,12.397,24.439,8.028,10.2577,40.5293,4.1985,44.1502,9.32859,22.0512,7.39048,15.356300000000001
280,0.1944835,28.4384,4.7703,54.0187,0.059406099999999996,25.6442,13.3443,21.2114,8.41426,10.2155,42.43155,4.03353,44.8759,9.61903,24.3354,6.87584,17.8664
281,0.233305,29.355,5.04321,59.0085,0.0480252,26.2798,14.1645,26.1573,8.65755,10.33575,45.8464,3.96729,46.12325,10.0349,25.3336,6.06327,19.5044
282,0.272889,30.3914,5.407525,56.6275,0.0439671,27.2135,14.1293,24.9624,8.66489,10.5465,42.1592,4.31711,47.9846,10.0629,28.7438,4.904495,21.963549999999998
283,3.06753,32.3794,5.7307,58.6426,0.02782155,27.9284,15.4126,27.2337,9.37796,10.6887,41.0656,4.94965,49.2848,10.132,30.331249999999997,4.19872,24.6751
284,8.10987,33.6059,6.16003,60.00775,0.0161558,29.4893,16.029,30.9199,9.21167,11.27665,41.8302,5.51212,50.8565,10.632,35.4471,3.89028,25.7041
285,11.8324,34.6139,6.41528,61.0803,0.00941349,29.8283,16.95695,28.3166,9.920085,11.716,36.176,6.16363,53.03955,11.0438,33.6358,3.74586,25.23145
286,14.3993,36.182900000000004,6.9982,63.4072,0.0124316,30.3234,17.9572,30.3127,10.1818,12.0597,34.95685,6.87012,54.6736,11.5047,35.285,4.343135,24.4942
287,16.7296,38.2613,8.0234,66.4501,0.00899409,31.0659,17.8892,28.863,10.6072,12.3133,36.1313,7.88209,55.9771,12.1652,35.5079,5.60133,23.9348
288,19.22935,39.8972,9.21374,66.8919,0.753723,30.9042,18.1852,27.637,10.4504,13.04505,34.0859,8.68019,57.3167,12.8682,33.17545,6.8073,23.75065
289,20.8968,41.60015,11.2756,68.5399,1.57208,32.011849999999995,18.4496,28.9864,11.1499,14.1215,35.33675,9.10034,58.6737,13.5031,33.2801,8.18093,23.6394
290,22.8692,43.6913,12.6954,68.80924999999999,2.62161,32.6977,18.7879,28.8671,11.066099999999999,14.8489,40.7737,9.34281,59.5259,14.473,34.4089,9.65359,24.2513
291,24.3058,44.9018,13.6052,69.7196,3.21575,33.4958,19.2173,27.9812,11.5214,15.5166,45.3871,9.45216,59.9775,16.39515,34.651,11.4981,25.643349999999998
292,25.0828,45.946349999999995,14.2869,72.5047,3.2536,34.6543,19.8225,30.881,11.9618,15.8634,49.412949999999995,9.386115,60.2363,18.4295,36.7731,12.7728,26.8251
293,25.8197,47.1064,14.4015,73.6611,3.1400550000000003,35.4875,19.8978,31.3363,12.1489,16.0485,52.2841,9.15941,61.0749,19.8728,36.8656,13.3725,28.2433
294,24.9804,47.4304,14.5358,75.0808,2.89925,36.1145,21.01795,32.0384,12.356,16.37585,52.8914,8.9254,61.676249999999996,21.192,38.7311,13.5306,31.2934
295,24.3334,47.820800000000006,14.4906,77.76685,2.90495,36.8413,21.2558,33.2072,12.849,16.5171,51.4777,8.64598,63.8936,22.11,36.8226,13.2593,33.532
296,21.152099999999997,47.7819,14.696850000000001,80.9433,2.823735,37.38905,21.5466,32.6399,13.77385,16.5288,53.68385,8.45562,65.1764,22.56,37.8332,12.74695,35.1915
297,18.6523,48.1595,14.6316,79.6546,2.87352,38.7487,22.2688,34.6343,14.7245,16.67885,51.202,8.102585000000001,66.0321,23.99895,39.3737,11.6578,36.5497
298,16.8098,49.26735,14.8768,83.2866,2.81763,39.6549,22.5276,35.8837,15.8553,16.62,55.4826,7.84799,68.2339,25.026,44.89935,10.7803,36.7925
299,15.5992,50.6355,14.3939,82.1419,2.83745,41.45095,23.4839,35.7381,16.0325,16.917,50.77825,7.85047,69.3566,25.3051,47.2723,10.0546,37.3125
300,14.6351,51.0007,14.9009,85.2741,2.87251,43.1262,24.4311,39.1168,16.3181,17.6089,53.7749,7.88302,70.2257,25.2837,49.7155,9.17362,37.8718
301,14.0641,52.4668,14.7083,84.6073,2.72321,44.5523,25.7312,40.5,17.074350000000003,18.6205,52.8643,8.03364,71.7757,25.2347,49.775,8.92391,38.993849999999995
302,13.9528,53.052,14.5783,88.8569,2.71389,46.479699999999994,26.609,43.6963,17.3141,19.2148,53.1679,8.334095000000001,73.68065,24.8204,51.2332,9.27469,39.6309
303,13.52,53.8303,14.4565,85.5389,2.607665,48.5227,28.0533,41.5379,17.746,19.7317,57.3169,8.57459,75.1469,24.955849999999998,52.5205,9.92019,39.9319
304,14.7688,55.4306,14.3558,91.9585,2.65207,49.4996,29.6229,41.9042,18.0703,20.591900000000003,59.276,8.72085,76.009,25.7788,52.5082,10.8375,40.935950000000005
305,16.7147,56.2361,15.0642,89.9273,2.95116,50.91775,29.7753,44.98535,18.4309,21.4376,61.830600000000004,8.88772,76.8969,26.2193,49.707,12.373750000000001,42.4635
306,18.942,57.0123,15.9548,92.68085,3.48484,52.4029,30.5462,45.8379,19.24805,22.5842,67.2197,9.22906,78.07419999999999,26.9275,51.2931,14.2908,44.3519
307,21.5272,58.2249,16.3691,94.4079,4.19055,52.9678,30.7639,47.7643,19.7964,23.963549999999998,66.6606,9.54356,79.9363,27.811,51.9893,16.0181,47.9249
308,24.9579,59.5043,17.6939,93.4592,4.67862,54.1947,31.71185,49.8064,19.8307,24.4646,69.72995,9.74935,81.3402,29.44265,56.6854,17.6806,50.0843
309,28.1597,60.5619,19.93445,95.6067,5.24277,55.7081,32.9314,47.9692,20.2521,25.1445,66.9419,9.95967,82.0798,31.369,58.4127,20.052599999999998,51.2032
310,31.7193,62.0937,23.0398,95.37155,5.38507,57.0372,33.5823,51.358599999999996,20.084,26.14985,70.3934,10.216,84.0414,32.9443,61.1423,20.9787,52.0108
311,35.5376,63.54095,24.5907,98.7641,5.7808,58.7925,34.7329,51.8016,20.6583,27.1838,70.0132,10.58635,86.6808,34.4577,60.35575,21.4763,52.4863
312,38.909,64.6993,26.7343,98.7333,6.471159999999999,59.3515,36.429649999999995,50.8067,21.118850000000002,27.9404,68.2849,11.148,87.9523,35.489,58.5952,21.8942,53.0764
313,43.94865,66.8287,28.654,100.286,7.24113,60.8678,38.1334,53.233,22.1071,29.1682,70.4659,11.4273,89.5019,36.50405,63.1756,22.8403,54.07585
314,48.162,68.40780000000001,29.8469,102.34100000000001,7.38045,62.1969,39.4886,53.4857,22.44,30.0802,69.25309999999999,11.7367,91.216,37.9677,65.036,23.587,54.9969
315,50.3904,70.3546,32.6555,104.284,7.687165,62.8499,40.7288,56.4415,23.529,30.4677,70.0102,12.19405,92.60130000000001,39.2732,66.4715,24.0802,55.5855
316,51.8431,72.1428,33.3335,105.593,8.53588,64.16295,41.703,55.5626,24.5064,31.5995,73.5723,12.6235,93.8363,40.3666,69.84645,24.75695,56.0984
317,52.9927,73.56405000000001,35.67035,107.955,8.27084,65.2693,43.0368,56.692,25.16755,32.5624,75.3596,12.793,94.4898,41.7673,68.7389,26.0323,57.203649999999996
318,54.0909,74.3584,37.8061,108.798,9.3579,65.7433,43.7829,57.8589,26.7334,33.2088,77.9689,12.9773,95.2136,43.40965,69.3852,27.3894,58.7888
319,54.8417,75.8698,38.0698,109.331,9.620585,66.87055,44.321,59.227199999999996,27.159,34.05005,75.6008,13.1062,95.81625,44.7051,69.3792,30.272199999999998,60.2519
320,54.9061,77.00995,39.607,113.2505,10.4616,67.8202,44.6225,61.5962,28.1225,34.743,80.1155,13.1665,96.933,45.5445,70.4009,32.7401,62.337149999999994
321,55.447900000000004,77.6823,40.44545,114.227,11.0852,69.0009,45.6189,59.4931,28.2066,34.8869,79.15594999999999,13.0694,97.213,46.911,68.83590000000001,34.1596,63.801
322,54.9947,78.6523,40.5866,115.53,10.92085,70.23910000000001,47.14855,62.0065,29.128,36.0236,80.5967,13.0624,97.2154,48.0938,68.7611,36.88115,64.6123
323,53.8306,78.9985,40.5702,117.9325,11.4797,71.652,48.8227,63.046600000000005,30.23965,37.3733,82.6612,13.0457,99.16669999999999,49.62075,70.7572,39.4456,66.34129999999999
324,53.0515,79.8237,40.21665,119.423,11.7969,73.0102,49.9929,62.5406,32.3596,38.3651,85.74145,12.945699999999999,100.571,51.0695,72.5341,41.0562,68.1104
325,51.1739,80.3898,40.1162,120.048,11.85905,74.40705,50.6279,64.8125,31.962,39.1061,87.4794,13.0113,101.208,51.3485,74.40525,43.6175,69.4382
326,50.0044,80.6241,40.3209,122.7355,12.2662,76.2636,51.66885,65.3169,33.6515,40.212900000000005,87.1446,13.1651,102.911,51.6751,77.7585,45.0439,70.2909
327,49.1993,81.75745,40.34555,124.358,13.4757,77.035,52.7966,67.20645,34.6017,41.2851,88.8589,13.4097,105.14150000000001,51.9144,79.8315,45.3879,70.437
328,48.9852,82.6164,40.8833,124.707,14.53105,78.51655,53.8004,70.0102,36.6643,42.134,91.3802,13.9819,107.702,52.47605,78.0602,45.59,70.3442
329,50.21315,83.0026,40.6281,126.708,15.2885,80.3433,55.1375,70.2019,38.5264,44.1344,89.5745,14.5934,109.701,53.3535,79.5709,46.28755,71.39345
330,51.9729,83.9,41.75335,127.896,15.8028,81.3998,55.914,71.5519,39.9377,45.5106,92.96385000000001,15.154,111.806,53.564,82.203,47.3992,72.8609
331,52.8416,85.0409,42.5477,128.029,16.2612,83.6586,57.5662,73.93695,41.2973,46.4661,93.0739,15.8703,113.68,54.1766,84.2877,48.4252,74.6806
332,53.8923,85.234,43.7377,128.873,16.3704,85.4802,58.3632,74.6947,43.0044,47.335049999999995,91.4779,16.7199,115.28399999999999,55.56425,84.1136,50.37785,76.7986
333,55.352,86.52345,44.710899999999995,129.823,17.0884,86.9577,59.1893,76.7878,43.9655,48.079,96.19739999999999,18.17325,116.828,57.2312,86.244,51.7368,78.5087
334,57.2778,88.1425,46.8168,130.145,18.2575,88.2089,59.4773,76.5251,45.3563,48.9997,99.2424,19.5537,117.481,59.2057,86.96424999999999,52.5443,79.7721
335,60.088,88.6925,48.1649,131.5575,18.6055,89.9942,61.226600000000005,78.87795,47.4362,49.9551,97.8363,20.4881,118.023,60.6329,87.108,54.423100000000005,80.70400000000001
336,62.4186,90.54625,50.0814,132.923,20.0627,90.8584,62.8773,81.2451,47.212,51.1205,98.0136,21.3743,119.9235,62.3782,85.2962,56.4885,82.2492
337,67.7456,92.0606,52.1223,136.1365,19.8418,92.19640000000001,63.9802,80.6443,48.7207,51.8658,98.3829,22.74295,120.736,63.863,86.5609,57.7354,83.9048
338,71.6703,93.8535,53.9742,137.708,20.4985,94.0586,65.3885,83.0462,49.5693,52.297799999999995,100.094,23.8693,120.904,64.9817,87.7512,59.00515,84.9092
339,75.256,95.36485,56.1883,138.217,21.2622,94.3243,66.74475,83.5983,50.7635,54.2617,99.2047,24.3131,121.683,65.6168,91.0982,59.7994,85.51625
340,77.2964,97.3005,57.6987,140.3365,21.0978,95.64775,67.5176,83.6812,52.3856,55.499,102.214,24.4678,122.7245,66.7909,91.59479999999999,60.2355,86.1884
341,79.5057,98.5849,59.7292,142.706,22.72565,96.8612,69.0568,85.7742,52.9154,57.76075,102.762,24.6662,124.401,67.5036,94.2891,61.285650000000004,86.8804
342,81.9998,99.6848,59.6767,141.336,25.9258,97.8326,70.4411,86.1395,53.8104,59.4316,103.8885,24.565849999999998,125.023,67.78800000000001,96.4631,63.0144,88.10725
343,83.7257,102.16,61.53115,144.824,26.972,98.80865,71.7694,87.4416,55.2705,60.443,105.087,24.4655,125.547,67.8351,98.58070000000001,63.7742,89.7415
344,85.6817,103.259,63.4414,148.454,28.8917,100.45,73.1626,87.5508,56.8482,60.832049999999995,106.724,24.4542,127.5095,68.2759,100.139,64.97704999999999,90.7911
345,87.9126,105.374,63.621,146.413,31.4037,100.694,74.31909999999999,88.5954,57.6703,62.1579,107.09649999999999,24.7752,129.298,68.90825,101.173,66.8866,91.8543
346,88.7447,107.089,65.6563,149.391,32.2308,102.26050000000001,75.6305,89.4379,58.9094,62.5535,108.912,25.7404,130.924,70.6021,101.74000000000001,68.6763,93.3613
347,89.3507,107.22,67.4297,153.71,34.60155,103.582,76.4537,91.7611,60.24185,63.46255,110.826,27.1758,131.974,71.8817,101.563,70.8253,94.8703
348,89.2393,107.991,66.8804,152.036,37.1513,104.008,77.0143,91.636,61.1592,64.4003,111.52850000000001,28.5326,133.862,74.22335000000001,104.274,74.37405,97.167
349,89.2725,109.44300000000001,68.76665,155.027,38.6793,105.38550000000001,78.93145,93.0603,62.4502,65.3667,110.408,30.0949,135.676,76.1918,103.988,77.5745,98.9644
350,89.1496,109.878,69.4939,157.874,40.6682,106.921,80.1015,94.0333,63.5369,65.9574,113.914,31.8442,136.699,77.467,105.555,79.1788,100.14
351,89.0721,111.378,68.9395,159.125,41.6197,107.773,81.0501,95.19239999999999,64.9166,67.36085,114.95349999999999,34.553799999999995,137.078,79.2712,105.7975,80.63735,100.471
352,88.6003,111.97800000000001,69.9743,159.791,43.2866,109.6375,82.46934999999999,97.7135,66.71445,69.6871,117.67,37.2443,138.202,80.6739,105.233,82.1812,101.11
353,87.3983,112.517,70.5271,162.457,43.430099999999996,111.776,83.7685,96.2372,68.4523,71.1617,117.191,38.9628,140.02100000000002,81.8608,106.864,83.1827,102.003
354,86.3539,113.384,70.4993,162.60750000000002,43.9566,112.629,84.4442,95.5793,68.9469,72.9453,120.02850000000001,40.6223,141.348,82.5907,108.989,84.16534999999999,103.50899999999999
355,85.4311,113.518,71.707,162.987,44.078,114.4365,85.7666,98.88839999999999,70.8493,75.0298,121.515,42.88525,141.817,82.69194999999999,110.956,84.772,104.871
356,85.62285,114.104,72.9948,164.499,44.87245,116.461,87.6927,100.911,70.8113,75.9384,121.4065,44.4162,143.239,83.4424,111.497,84.7213,105.901
357,87.233,114.74,73.0596,165.70999999999998,45.8935,116.561,88.453,102.382,72.54715,77.84375,122.009,44.8207,144.825,84.0499,113.38149999999999,84.756,106.9325
358,88.4505,114.96000000000001,73.65379999999999,167.643,45.8814,118.251,90.2796,104.237,74.9445,79.9161,123.003,45.0599,145.996,85.11285,113.968,85.8545,107.602
359,89.6892,115.121,74.9203,167.753,46.4826,119.0865,91.8351,104.082,76.0389,80.6512,121.4595,45.7294,148.142,87.0142,113.171,86.4358,108.725
360,91.3951,116.419,75.0656,169.08550000000002,46.9125,120.454,92.2521,107.107,77.665,80.81715,126.349,46.5202,149.122,88.1856,114.96000000000001,87.62774999999999,110.8505
361,94.132,117.6185,76.89885,170.271,46.5554,121.651,93.7527,107.042,78.9465,81.1587,123.968,46.9098,150.814,89.7849,116.731,89.0383,112.365
362,96.6272,118.825,78.5592,171.491,47.2168,122.81049999999999,95.0369,108.965,81.2946,81.9908,123.37100000000001,47.3714,152.785,90.9177,117.162,90.0117,112.896
363,99.0725,120.838,79.3219,172.3095,47.923100000000005,124.724,95.606,109.97200000000001,81.2515,83.10425000000001,125.886,47.9322,153.918,92.5812,118.7165,92.05475,114.32900000000001
364,101.644,121.8155,81.5473,174.178,49.1026,124.929,97.05425,111.597,82.9558,84.826,126.309,48.6328,154.857,94.7498,120.418,94.619,115.501
365,104.291,123.383,83.46185,176.223,50.7136,126.198,98.4469,114.079,83.4108,86.2041,127.716,49.6172,155.678,96.0116,120.055,96.7122,116.9
366,109.06649999999999,124.732,84.8639,176.2535,53.60185,128.325,99.2217,111.741,85.023,86.94815,128.206,50.2688,156.483,96.9746,124.92099999999999,98.759,119.55449999999999
367,113.324,125.87950000000001,86.7619,179.094,56.1246,128.013,100.97300000000001,114.98849999999999,86.2284,88.567,128.709,50.8897,157.249,97.74279999999999,128.055,100.504,122.032
368,115.447,126.821,88.9875,178.562,57.8107,129.969,102.599,115.408,86.9437,89.4152,130.4725,51.91135,157.272,97.9618,130.159,101.325,122.879
369,117.583,127.967,91.0853,180.8675,60.104749999999996,132.281,103.596,116.627,87.5617,90.4276,132.753,53.0787,159.09550000000002,98.3204,130.495,102.11099999999999,124.52
370,118.673,129.9305,93.2093,183.596,62.106,132.206,105.202,116.987,88.73375,92.3399,134.684,53.5552,160.724,99.20439999999999,132.853,103.727,126.64750000000001
371,121.148,131.051,95.34035,182.649,62.799,134.137,106.726,117.7775,90.3558,93.9254,135.70850000000002,54.3686,161.992,99.7537,133.794,105.619,128.153
372,122.588,132.469,96.756,185.8295,64.0052,135.299,107.788,119.962,91.2443,94.9378,136.11,55.3526,163.818,100.341,134.2385,106.66,129.066
373,124.082,134.048,99.5385,187.549,65.9699,135.646,109.095,117.821,91.9716,95.905,137.744,56.9901,164.636,101.991,134.814,108.56450000000001,130.96949999999998
374,124.459,135.098,99.7644,188.7,66.6399,137.105,110.303,120.223,90.554,97.5245,138.0115,59.1429,165.70499999999998,103.549,136.05349999999999,110.563,131.509
375,124.963,136.323,99.7498,189.77,68.59989999999999,138.31,111.324,121.976,93.62049999999999,99.1319,138.522,60.4497,167.665,105.004,134.133,112.148,131.75
376,125.208,136.6405,101.283,192.488,70.4435,139.526,113.121,122.30250000000001,95.9194,100.29235,138.94799999999998,62.213,168.556,107.399,133.346,114.1445,132.53
377,124.112,137.202,101.45150000000001,193.31349999999998,71.1633,141.50549999999998,114.42750000000001,125.27,96.2152,101.336,140.617,64.387,169.569,109.764,134.9555,115.914,133.159
378,123.941,138.281,101.234,194.694,72.2849,142.85,115.887,123.892,98.5615,102.083,140.883,66.3383,171.432,111.317,136.773,116.892,133.477
379,122.983,138.5445,103.081,196.183,73.17384999999999,143.745,117.099,124.505,99.17955,103.3775,141.7595,67.7795,172.764,112.374,137.838,117.9655,134.68200000000002
380,122.699,138.452,103.1165,197.378,74.3986,144.639,117.7245,126.023,99.9453,105.655,141.517,68.8781,173.35,113.4075,139.34449999999998,119.07,135.467
381,123.138,138.889,102.3,198.5,75.1345,145.573,118.975,127.349,101.554,106.641,141.063,70.0698,174.271,114.445,142.267,119.748,135.674
382,123.261,139.275,103.985,199.6685,76.58065,145.055,119.75,129.839,102.682,107.53200000000001,143.9345,71.1013,175.85500000000002,114.975,142.5405,120.924,137.31150000000002
383,123.362,140.102,103.8505,200.384,78.1142,146.8505,121.31450000000001,130.566,102.423,108.708,142.142,71.462,177.487,116.493,145.982,122.484,139.441
384,123.732,141.476,104.045,201.359,78.3174,148.888,122.441,132.1685,105.1935,109.495,143.255,71.4474,178.708,117.833,146.642,123.191,140.367
385,124.199,141.5875,105.449,202.1265,79.81235000000001,149.4,123.827,133.725,108.385,110.28899999999999,143.257,71.7383,178.875,118.352,146.5355,123.357,142.9555
386,125.787,142.804,105.87299999999999,203.115,81.0596,151.04,124.9755,134.351,106.907,111.98,143.79,72.1628,180.453,119.259,147.31,123.67,145.266
387,127.71,143.423,106.47,203.88049999999998,81.799,152.473,125.609,135.267,110.488,113.316,143.9345,72.6205,182.38,120.029,148.516,124.599,146.325
388,129.862,144.3,108.743,205.678,83.03800000000001,152.897,127.3,135.92700000000002,109.469,115.0255,142.609,73.091,183.18,121.126,147.451,126.30250000000001,148.2165
389,131.875,144.79,109.7165,205.235,83.5549,154.132,128.552,139.619,110.378,116.868,145.133,74.42235,184.42,122.0495,148.523,127.884,149.69
390,133.955,144.853,110.978,206.6095,84.1628,155.402,129.945,138.833,112.528,117.474,148.0565,76.0376,185.602,123.395,148.3625,129.438,150.707
391,136.781,146.1615,114.017,207.853,85.4928,156.283,131.259,140.942,112.917,119.229,149.127,77.3526,186.437,124.757,149.485,131.3705,151.67399999999998
392,139.775,146.424,114.526,207.58,86.6775,157.4855,132.5605,142.816,114.139,120.826,150.417,78.9327,187.335,126.3325,149.728,132.739,152.697
393,142.175,147.142,117.588,209.36599999999999,86.889,158.62,134.065,143.215,115.518,121.376,150.1325,80.3978,188.005,127.13,152.7415,134.182,153.72
394,143.58,148.5615,120.551,212.146,88.6192,160.2555,134.513,144.983,117.448,122.44,151.357,82.45705000000001,189.817,128.034,154.329,136.256,154.26
395,146.44,149.788,121.095,211.078,90.7705,161.031,136.666,145.461,116.97,122.9515,151.728,84.073,191.32999999999998,130.1935,156.428,138.046,155.4065
396,147.384,150.458,123.917,213.29899999999998,91.1552,160.802,137.922,146.57999999999998,119.727,123.685,153.12,85.0533,192.594,131.335,157.6745,139.295,157.311
397,150.30599999999998,151.6845,126.448,214.162,93.14245,161.27499999999998,138.463,148.032,118.042,124.715,155.193,85.651,193.422,132.147,160.124,140.6685,158.51
398,152.228,152.385,126.496,213.432,94.1259,162.243,140.5145,148.12,119.775,126.502,155.862,86.64115000000001,194.337,133.4005,160.767,141.286,159.555
399,153.731,153.313,128.28250000000003,215.33249999999998,94.1312,162.2515,141.498,149.182,121.475,127.995,155.947,87.5524,195.09199999999998,134.158,161.49849999999998,142.166,161.393
400,154.461,154.03500000000003,129.961,217.213,96.31885,162.749,142.774,150.348,120.551,128.28,155.416,88.0099,196.555,134.472,160.212,143.27249999999998,162.514
401,155.417,155.256,130.22,216.348,98.2617,164.3055,143.5815,151.881,122.888,130.293,158.1575,89.0686,197.615,136.06,162.404,144.019,164.1365
402,155.985,156.315,131.3285,219.344,98.2919,164.84,144.896,151.289,123.2755,131.926,158.651,90.4371,198.479,137.864,162.58550000000002,144.153,165.74
403,156.139,156.7905,132.967,222.193,101.01,165.615,145.993,152.714,125.871,133.494,159.835,91.9374,199.4135,139.899,163.605,144.434,167.6
404,158.208,158.05,133.502,220.782,101.40105,165.848,146.9205,152.77949999999998,124.983,135.64800000000002,159.46550000000002,92.7531,200.669,140.692,162.415,145.57850000000002,168.82799999999997
405,156.454,157.952,134.30200000000002,223.19850000000002,102.227,165.191,148.616,154.108,127.966,137.768,155.017,94.0805,201.5,141.4395,160.8095,146.786,169.266
406,156.806,159.1495,135.54,224.736,105.176,167.1015,149.004,155.335,127.097,137.73,154.918,94.99950000000001,202.288,142.318,161.842,148.001,169.513
407,156.683,160.518,134.936,223.742,106.07,168.753,150.171,155.409,128.603,139.453,154.517,96.2706,203.8095,142.853,163.291,150.5285,170.21550000000002
408,155.861,160.333,136.1045,225.1945,108.502,168.753,151.316,157.522,130.634,140.229,155.933,97.113,204.865,144.7595,164.3055,151.956,170.152
409,156.113,161.30849999999998,136.768,226.773,109.661,169.277,151.827,158.033,130.264,140.674,155.1265,97.8499,205.242,145.52,166.583,152.767,171.106
410,156.492,162.453,136.551,225.068,111.37549999999999,170.379,152.194,159.935,133.231,141.3545,156.152,98.6813,206.847,146.057,167.21,155.1325,172.112
411,155.418,161.983,137.4655,226.90800000000002,111.679,169.131,153.9765,159.084,134.3175,142.572,158.825,99.3144,208.785,147.51600000000002,169.07850000000002,156.495,172.765
412,156.61599999999999,162.69650000000001,138.673,227.868,113.438,170.624,155.287,161.3,136.645,142.958,159.2855,99.166,209.306,148.101,171.522,156.894,173.778
413,156.729,161.476,138.499,228.838,114.285,173.366,156.267,162.616,136.59,144.56349999999998,164.498,99.702,210.687,149.14,172.56799999999998,157.66750000000002,175.624
414,157.027,161.393,139.925,228.71300000000002,114.4,172.595,157.0855,162.13,137.432,146.711,164.762,99.82025,211.376,150.30700000000002,172.124,157.49,176.421
415,157.977,161.2235,141.755,226.081,115.856,175.024,158.162,164.343,137.109,147.618,166.07999999999998,100.467,212.093,151.474,174.365,157.657,177.968
416,158.64,161.992,141.742,227.73149999999998,116.5675,177.734,159.669,164.6655,138.5125,149.293,167.791,101.579,213.0805,151.972,173.5005,157.893,179.9605
417,161.2035,162.5635,143.7825,231.415,116.751,176.409,160.329,167.365,140.996,149.933,167.3065,103.105,214.409,153.0925,172.236,157.904,181.728
418,164.128,163.732,145.606,227.224,118.065,178.751,162.163,168.228,139.515,151.474,165.978,105.6905,216.119,154.337,174.432,157.395,182.369
419,165.574,164.122,146.88,230.673,117.4825,178.132,163.109,167.719,142.248,153.61849999999998,165.743,108.25,216.809,154.791,175.49450000000002,158.405,183.8345
420,166.996,165.04399999999998,148.177,233.199,117.659,178.004,164.745,169.527,142.3025,155.055,165.6585,109.648,218.0045,156.449,176.37,159.503,185.185
421,168.713,164.548,149.48000000000002,230.391,118.388,180.447,166.067,169.296,143.195,155.976,164.189,110.95,218.894,157.974,176.3465,159.319,185.561
422,171.1695,165.218,150.269,232.63,118.265,180.087,167.182,171.349,143.583,157.239,163.043,112.4245,219.264,158.847,175.874,160.465,186.3005
423,172.366,164.803,151.765,233.331,118.931,180.538,168.748,171.529,144.699,157.7535,161.296,113.664,219.837,159.743,176.624,162.697,186.953
424,175.13,163.52,152.926,234.1905,120.107,182.491,170.151,173.4575,144.339,158.821,161.102,114.123,220.8155,161.075,179.4975,163.736,186.67
425,175.953,162.715,154.172,234.712,121.3005,181.14,171.269,175.815,145.9555,159.99,162.972,114.579,220.997,161.462,180.758,165.2595,187.712
426,177.055,164.7975,155.896,235.3,123.217,181.001,172.265,174.138,147.174,160.441,163.501,115.164,221.642,162.064,181.67000000000002,165.729,190.021
427,177.5745,165.258,157.832,237.3715,124.723,179.554,173.106,176.57,146.852,161.923,165.887,115.858,221.115,163.353,184.13,165.1175,191.169
428,179.002,167.0245,159.766,239.009,125.506,179.613,173.775,177.63400000000001,148.914,163.261,166.70850000000002,115.808,220.6755,164.662,184.349,167.047,192.658
429,178.822,166.455,161.307,239.2075,127.45700000000001,178.118,174.6215,177.532,148.817,164.3245,167.585,115.482,222.158,165.783,184.28,167.223,194.135
430,181.567,167.997,162.41,238.47,128.598,177.308,174.871,180.364,149.8415,165.604,168.09199999999998,115.787,221.592,166.417,185.773,167.857,195.298
431,180.453,168.9155,162.956,239.5665,130.261,178.226,176.639,179.583,151.587,166.806,168.317,115.66399999999999,222.71,167.201,184.485,170.134,195.738
432,181.39600000000002,168.4,164.019,242.092,131.38049999999998,179.661,177.469,181.3185,151.703,168.815,168.142,116.888,223.959,167.613,183.805,171.562,197.247
433,181.578,170.807,164.54149999999998,239.472,133.298,178.047,178.322,182.304,152.043,169.323,169.6775,117.584,225.7,168.865,183.467,171.9825,198.626
434,180.272,171.2215,164.566,238.933,133.673,176.538,179.898,182.564,153.50650000000002,169.284,173.353,118.427,227.018,170.132,183.199,173.912,198.51
435,180.538,169.384,165.663,241.195,135.32549999999998,176.3385,179.90050000000002,183.127,154.427,170.70049999999998,172.691,120.0265,228.278,170.656,182.47,174.271,198.26
436,179.402,170.957,166.3555,240.933,136.843,175.757,180.535,184.6695,154.843,171.26,172.86450000000002,121.974,231.043,171.59199999999998,181.401,175.191,198.401
437,179.2835,168.866,166.931,241.82,136.799,176.76350000000002,181.743,186.056,156.197,171.724,174.4885,122.715,232.447,172.115,182.474,176.103,198.139
438,179.425,167.216,167.515,239.734,137.974,179.166,182.592,185.71,156.085,173.329,170.949,124.049,233.406,173.556,182.197,177.137,198.4905
439,179.735,167.6095,167.519,241.707,138.815,178.28199999999998,182.398,187.576,157.821,173.931,172.749,125.20150000000001,234.232,174.5635,181.801,177.3945,198.434
